customer_id,recency,frequency,monetary,r_score,f_score,m_score,fm_score,rfm_segment
1578,1000,0.133333333,412.05,2,2,3,3,Customers Needing Attention
1579,184,0.06122449,484.68,5,1,3,2,Potential Loyalists
1583,1117,1,475.1,2,3,3,3,Customers Needing Attention
1584,1228,0.4,344.41,2,3,2,3,Customers Needing Attention
1585,196,0.035087719,533.11,5,1,4,3,Loyal Customers
1586,816,1,442.41,2,3,3,3,Customers Needing Attention
1587,1753,1,282.99,1,3,2,3,At Risk
1589,280,1,170.89,4,3,1,2,Potential Loyalists
1591,911,0.25,874.49,2,3,5,4,At Risk
1592,629,1,263.86,3,3,2,3,Potential Loyalists
1594,1023,1,489.79,2,3,3,3,Customers Needing Attention
1595,587,0.068181818,1355.61,3,1,5,3,Potential Loyalists
1596,244,0.105263158,638.94,4,2,4,3,Potential Loyalists
1597,89,0.068965517,687,5,1,4,3,Loyal Customers
1599,74,0.068965517,247.19,5,1,2,2,Potential Loyalists
1600,939,0.266666667,1158.22,2,3,5,4,At Risk
1601,189,0.063829787,905.48,5,1,5,3,Loyal Customers
1602,1131,0.166666667,177.64,2,3,1,2,Customers Needing Attention
1603,81,0.666666667,655.57,5,3,4,4,Champions
1605,369,0.044444444,441.38,4,1,3,2,Potential Loyalists
1606,1834,1,448.96,1,3,3,3,At Risk
1607,1737,1,70.1,1,3,1,2,Hibernating
1608,260,0.111111111,1342.97,4,2,5,4,Loyal Customers
1609,1286,1,85.84,1,3,1,2,Hibernating
1610,135,0.085714286,767.45,5,2,4,3,Loyal Customers
1611,181,0.035087719,89.17,5,1,1,1,Recent Customers
1612,271,0.06122449,582.95,4,1,4,3,Potential Loyalists
1613,609,0.666666667,398.13,3,3,3,3,Potential Loyalists
1614,646,0.060606061,800.63,3,1,5,3,Potential Loyalists
1615,1659,0.666666667,266.26,1,3,2,3,At Risk
1616,666,0.046511628,745.02,3,1,4,3,Potential Loyalists
1618,30,0.117647059,465.74,5,2,3,3,Loyal Customers
1619,617,0.060606061,762.59,3,1,4,3,Potential Loyalists
1620,1436,1,475.78,1,3,3,3,At Risk
1621,1231,1,63.56,2,3,1,2,Customers Needing Attention
1622,504,1,118.26,3,3,1,2,Customers Needing Attention
1623,768,1,321.03,3,3,2,3,Potential Loyalists
1624,357,1,345.98,4,3,2,3,Potential Loyalists
1626,504,0.071428571,210.83,3,1,1,1,Promising
1627,308,0.078947368,512.89,4,1,3,2,Potential Loyalists
1628,1312,1,222.36,1,3,2,3,At Risk
1630,1318,0.142857143,365.41,1,3,2,3,At Risk
1631,688,0.2,274.48,3,3,2,3,Potential Loyalists
1632,638,1,206.16,3,3,1,2,Customers Needing Attention
1633,734,0.1,602.87,3,2,4,3,Potential Loyalists
1634,1642,1,410.2,1,3,3,3,At Risk
1637,55,0.5,541.97,5,3,4,4,Champions
1638,226,1,192.42,4,3,1,2,Potential Loyalists
1639,130,0.153846154,884,5,3,5,4,Champions
1640,699,0.097560976,1008.02,3,2,5,4,Loyal Customers
1641,365,0.042553191,504.71,4,1,3,2,Potential Loyalists
1642,385,0.042553191,888.86,4,1,5,3,Potential Loyalists
1643,459,0.125,554.83,4,2,4,3,Potential Loyalists
1644,1538,0.4,1006.95,1,3,5,4,Cant Lose Them
1645,73,0.1,1260.82,5,2,5,4,Champions
1646,918,0.3,586.2,2,3,4,4,At Risk
1647,171,0.111111111,1585.64,5,2,5,4,Champions
1648,132,0.0625,395.99,5,1,3,2,Potential Loyalists
1649,1091,1,45.46,2,3,1,2,Customers Needing Attention
1650,429,1,144.36,4,3,1,2,Potential Loyalists
1651,282,0.052631579,604.13,4,1,4,3,Potential Loyalists
1652,770,0.105263158,617.34,3,2,4,3,Potential Loyalists
1653,5,0.075471698,843.6,5,1,5,3,Loyal Customers
1655,119,1,446.43,5,3,3,3,Loyal Customers
1656,1789,1,131.51,1,3,1,2,Hibernating
1657,313,0.047619048,476.49,4,1,3,2,Potential Loyalists
1659,173,0.054054054,455.07,5,1,3,2,Potential Loyalists
1660,395,0.105263158,218.4,4,2,2,2,Potential Loyalists
1661,108,0.095238095,624.67,5,2,4,3,Loyal Customers
1662,1017,0.125,268.63,2,2,2,2,Customers Needing Attention
1663,212,1,323.23,4,3,2,3,Potential Loyalists
1664,80,1,428.77,5,3,3,3,Loyal Customers
1665,1423,1,248.68,1,3,2,3,At Risk
1666,430,1,75.35,4,3,1,2,Potential Loyalists
1667,941,1,162.83,2,3,1,2,Customers Needing Attention
1668,990,0.08,356.83,2,2,2,2,Customers Needing Attention
1669,418,0.090909091,643.35,4,2,4,3,Potential Loyalists
1670,1588,1,303.41,1,3,2,3,At Risk
1671,494,1,401.11,3,3,3,3,Potential Loyalists
1672,100,0.135135135,966.46,5,3,5,4,Champions
1673,72,0.051282051,735.8,5,1,4,3,Loyal Customers
1674,114,0.057692308,1077.79,5,1,5,3,Loyal Customers
1675,639,0.054054054,430.37,3,1,3,2,Customers Needing Attention
1680,1039,1,120.92,2,3,1,2,Customers Needing Attention
1682,221,0.181818182,642.41,4,3,4,4,Loyal Customers
1684,127,0.12,1044.72,5,2,5,4,Champions
1685,407,0.166666667,232.92,4,3,2,3,Potential Loyalists
1686,211,0.057142857,800.26,4,1,5,3,Potential Loyalists
1687,377,0.428571429,656.26,4,3,4,4,Loyal Customers
1688,571,1,375.13,3,3,2,3,Potential Loyalists
1690,501,1,434.29,3,3,3,3,Potential Loyalists
1691,273,0.042553191,627.93,4,1,4,3,Potential Loyalists
1692,514,0.093023256,690.51,3,2,4,3,Potential Loyalists
1693,1593,1,223.75,1,3,2,3,At Risk
1696,643,0.074074074,468.59,3,1,3,2,Customers Needing Attention
1697,925,0.096774194,527.68,2,2,3,3,Customers Needing Attention
1698,108,1,276.74,5,3,2,3,Loyal Customers
1699,962,0.3,880.07,2,3,5,4,At Risk
1700,1359,0.166666667,686.59,1,3,4,4,Cant Lose Them
1702,1921,1,487.9,1,3,3,3,At Risk
1703,174,0.083333333,964.37,5,2,5,4,Champions
1704,993,1,419.11,2,3,3,3,Customers Needing Attention
1706,1611,1,36.47,1,3,1,2,Hibernating
1707,676,1,297.46,3,3,2,3,Potential Loyalists
1709,742,0.095238095,103.63,3,2,1,2,Customers Needing Attention
1710,589,0.093023256,1368,3,2,5,4,Loyal Customers
1711,719,0.230769231,687.17,3,3,4,4,Loyal Customers
1712,717,0.153846154,857.83,3,3,5,4,Loyal Customers
1713,269,1,321.48,4,3,2,3,Potential Loyalists
1714,1352,1,34.67,1,3,1,2,Hibernating
1715,1316,1,165.91,1,3,1,2,Hibernating
1716,281,0.054545455,322.7,4,1,2,2,Potential Loyalists
1717,480,0.142857143,1349.51,3,3,5,4,Loyal Customers
1718,607,0.25,712.23,3,3,4,4,Loyal Customers
1719,237,0.053571429,999.01,4,1,5,3,Potential Loyalists
1721,193,1,331.74,5,3,2,3,Loyal Customers
1722,1085,1,39.64,2,3,1,2,Customers Needing Attention
1723,121,0.058823529,546.86,5,1,4,3,Loyal Customers
1724,88,0.04,329.65,5,1,2,2,Potential Loyalists
1725,9,0.1875,959.5,5,3,5,4,Champions
1726,577,1,97.28,3,3,1,2,Customers Needing Attention
1727,472,1,30.78,3,3,1,2,Customers Needing Attention
1729,562,1,149.4,3,3,1,2,Customers Needing Attention
1732,48,0.056603774,782.62,5,1,4,3,Loyal Customers
1733,118,0.083333333,496.36,5,2,3,3,Loyal Customers
1734,158,0.073170732,526.71,5,1,3,2,Potential Loyalists
1735,650,0.071428571,747.88,3,1,4,3,Potential Loyalists
1737,350,1,476.76,4,3,3,3,Potential Loyalists
1738,1523,1,260.64,1,3,2,3,At Risk
1739,1528,0.285714286,453.42,1,3,3,3,At Risk
1740,85,0.125,812.44,5,2,5,4,Champions
1741,93,0.048780488,257.09,5,1,2,2,Potential Loyalists
1742,257,1,29.07,4,3,1,2,Potential Loyalists
1743,1031,1,85.33,2,3,1,2,Customers Needing Attention
1744,584,0.333333333,328.34,3,3,2,3,Potential Loyalists
1745,785,0.105263158,869.52,2,2,5,4,At Risk
1746,86,0.064516129,867.63,5,1,5,3,Loyal Customers
1747,417,0.285714286,411.41,4,3,3,3,Potential Loyalists
1748,175,0.2,409.23,5,3,3,3,Loyal Customers
1749,1077,0.107142857,1267.32,2,2,5,4,At Risk
1750,6,0.057692308,1054.79,5,1,5,3,Loyal Customers
1751,1866,1,14.74,1,3,1,2,Hibernating
1752,589,0.166666667,536.29,3,3,4,4,Loyal Customers
1753,116,0.102564103,1054,5,2,5,4,Champions
1754,161,0.090909091,736.56,5,2,4,3,Loyal Customers
1755,1343,0.666666667,475.77,1,3,3,3,At Risk
1756,735,0.117647059,456.58,3,2,3,3,Potential Loyalists
1757,263,0.069767442,774.82,4,1,4,3,Potential Loyalists
1759,335,0.136363636,918.55,4,3,5,4,Loyal Customers
1760,528,0.2,337.23,3,3,2,3,Potential Loyalists
1761,1301,0.142857143,555.34,1,3,4,4,Cant Lose Them
1762,332,0.105263158,381.06,4,2,2,2,Potential Loyalists
1763,1011,1,315.39,2,3,2,3,Customers Needing Attention
1764,74,0.1875,1050.33,5,3,5,4,Champions
1765,31,1,153.82,5,3,1,2,Potential Loyalists
1766,252,0.1,478.26,4,2,3,3,Potential Loyalists
1767,1849,1,82.21,1,3,1,2,Hibernating
1768,1108,1,383.82,2,3,2,3,Customers Needing Attention
1769,377,0.1,571.31,4,2,4,3,Potential Loyalists
1770,642,0.081081081,1135.7,3,2,5,4,Loyal Customers
1772,446,0.044444444,213.4,4,1,1,1,Promising
1773,335,0.08,318.98,4,2,2,2,Potential Loyalists
1774,1243,1,150.39,1,3,1,2,Hibernating
1775,587,0.076923077,511.64,3,1,3,2,Customers Needing Attention
1778,112,1,155.69,5,3,1,2,Potential Loyalists
1780,972,1,391.91,2,3,3,3,Customers Needing Attention
1781,1262,1,205.22,1,3,1,2,Hibernating
1782,136,0.089285714,1524.16,5,2,5,4,Champions
1783,309,1,229.76,4,3,2,3,Potential Loyalists
1784,1576,1,47.31,1,3,1,2,Hibernating
1785,78,0.037735849,745.02,5,1,4,3,Loyal Customers
1786,209,0.125,969.21,4,2,5,4,Loyal Customers
1787,864,0.095238095,347.33,2,2,2,2,Customers Needing Attention
1790,712,0.088235294,1115.06,3,2,5,4,Loyal Customers
1794,270,0.081632653,1089.21,4,2,5,4,Loyal Customers
1795,1325,1,356.53,1,3,2,3,At Risk
1796,205,0.05,355.34,5,1,2,2,Potential Loyalists
1797,96,0.045454545,518.4,5,1,3,2,Potential Loyalists
1798,870,0.0625,238.47,2,1,2,2,Customers Needing Attention
1799,1321,0.142857143,422.71,1,3,3,3,At Risk
1800,800,0.068965517,459.78,2,1,3,2,Customers Needing Attention
1801,1761,1,479.94,1,3,3,3,At Risk
1802,1033,1,422.85,2,3,3,3,Customers Needing Attention
1803,321,0.1,873.65,4,2,5,4,Loyal Customers
1805,345,0.066666667,387.87,4,1,3,2,Potential Loyalists
1807,536,0.155555556,1897.21,3,3,5,4,Loyal Customers
1809,1477,1,37.38,1,3,1,2,Hibernating
1810,192,1,49.29,5,3,1,2,Potential Loyalists
1811,605,0.078947368,1131.89,3,1,5,3,Potential Loyalists
1812,504,1,124.01,3,3,1,2,Customers Needing Attention
1813,358,0.666666667,142.14,4,3,1,2,Potential Loyalists
1814,125,1,386.64,5,3,3,3,Loyal Customers
1815,488,0.074074074,523.48,3,1,3,2,Customers Needing Attention
1816,368,0.074074074,377.52,4,1,2,2,Potential Loyalists
1817,139,0.041666667,521.5,5,1,3,2,Potential Loyalists
1818,22,0.071428571,898.61,5,1,5,3,Loyal Customers
1819,553,0.069767442,938.29,3,1,5,3,Potential Loyalists
1820,710,0.1,512.67,3,2,3,3,Potential Loyalists
1821,1332,1,84.97,1,3,1,2,Hibernating
1823,694,0.058823529,305.81,3,1,2,2,Customers Needing Attention
1824,344,0.057692308,1112.03,4,1,5,3,Potential Loyalists
1826,712,0.075,642.78,3,1,4,3,Potential Loyalists
1828,278,0.134615385,1873.09,4,3,5,4,Loyal Customers
1829,288,0.083333333,458.9,4,2,3,3,Potential Loyalists
1831,778,0.055555556,111.06,3,1,1,1,Promising
1832,608,0.15,331.75,3,3,2,3,Potential Loyalists
1833,1122,1,389.09,2,3,3,3,Customers Needing Attention
1834,736,0.1,1016.36,3,2,5,4,Loyal Customers
1835,365,0.086956522,672.1,4,2,4,3,Potential Loyalists
1836,64,0.039215686,258.67,5,1,2,2,Potential Loyalists
1837,1287,0.1,249.43,1,2,2,2,Hibernating
1838,927,0.076923077,699.71,2,1,4,3,Customers Needing Attention
1839,937,0.074074074,588.57,2,1,4,3,Customers Needing Attention
1840,1553,1,116.34,1,3,1,2,Hibernating
1841,1025,0.333333333,148.1,2,3,1,2,Customers Needing Attention
1842,985,0.103448276,1121.19,2,2,5,4,At Risk
1843,201,0.095238095,277.98,5,2,2,2,Potential Loyalists
1844,834,1,141.55,2,3,1,2,Customers Needing Attention
1845,462,0.173913043,601.14,4,3,4,4,Loyal Customers
1846,631,1,159.1,3,3,1,2,Customers Needing Attention
1847,987,1,159.87,2,3,1,2,Customers Needing Attention
1848,239,0.069767442,615.2,4,1,4,3,Potential Loyalists
1849,612,0.093023256,921.3,3,2,5,4,Loyal Customers
1850,1392,1,396.02,1,3,3,3,At Risk
1851,661,1,65.73,3,3,1,2,Customers Needing Attention
1852,577,0.114285714,915.85,3,2,5,4,Loyal Customers
1854,1402,1,199.92,1,3,1,2,Hibernating
1855,901,1,217.22,2,3,1,2,Customers Needing Attention
1857,114,0.076923077,667.32,5,1,4,3,Loyal Customers
1858,912,0.111111111,340.01,2,2,2,2,Customers Needing Attention
1859,344,0.047619048,281.68,4,1,2,2,Potential Loyalists
1860,69,0.088888889,620.33,5,2,4,3,Loyal Customers
1862,527,0.088888889,1387.26,3,2,5,4,Loyal Customers
1864,641,0.2,473.87,3,3,3,3,Potential Loyalists
1866,1531,1,460.04,1,3,3,3,At Risk
1867,173,0.046511628,370.36,5,1,2,2,Potential Loyalists
1868,1773,1,451.75,1,3,3,3,At Risk
1869,1234,0.136363636,809.25,1,3,5,4,Cant Lose Them
1870,1491,1,10.41,1,3,1,2,Hibernating
1871,853,0.136363636,573.98,2,3,4,4,At Risk
1872,349,0.1,903.01,4,2,5,4,Loyal Customers
1873,747,1,167.03,3,3,1,2,Customers Needing Attention
1874,132,1,439.79,5,3,3,3,Loyal Customers
1875,524,0.095238095,770.22,3,2,4,3,Potential Loyalists
1876,36,0.052631579,755.24,5,1,4,3,Loyal Customers
1877,36,0.1875,1043.63,5,3,5,4,Champions
1878,103,0.136363636,261.47,5,3,2,3,Loyal Customers
1879,2,0.051724138,662.89,5,1,4,3,Loyal Customers
1880,1271,1,248.57,1,3,2,3,At Risk
1881,437,0.125,1316.83,4,2,5,4,Loyal Customers
1882,969,0.068965517,646.39,2,1,4,3,Customers Needing Attention
1883,1163,1,202.94,2,3,1,2,Customers Needing Attention
1885,741,1,436.72,3,3,3,3,Potential Loyalists
1886,349,0.086956522,873.67,4,2,5,4,Loyal Customers
1887,492,0.5,703.48,3,3,4,4,Loyal Customers
1888,377,0.044444444,803.08,4,1,5,3,Potential Loyalists
1889,195,0.053571429,727.44,5,1,4,3,Loyal Customers
1890,771,0.055555556,436.5,3,1,3,2,Customers Needing Attention
1891,527,0.043478261,839.78,3,1,5,3,Potential Loyalists
1892,1340,0.222222222,71.16,1,3,1,2,Hibernating
1893,841,1,975.65,2,3,5,4,At Risk
1894,605,0.171428571,1055.69,3,3,5,4,Loyal Customers
1895,385,0.044444444,752.07,4,1,4,3,Potential Loyalists
1896,528,0.166666667,306.44,3,3,2,3,Potential Loyalists
1897,375,0.057692308,383.65,4,1,2,2,Potential Loyalists
1898,37,0.063829787,667.72,5,1,4,3,Loyal Customers
1899,1086,0.068965517,892.23,2,1,5,3,Customers Needing Attention
1901,633,1,161.55,3,3,1,2,Customers Needing Attention
1902,1928,1,330.11,1,3,2,3,At Risk
1903,740,0.076923077,1142.3,3,1,5,3,Potential Loyalists
1904,956,1,319.81,2,3,2,3,Customers Needing Attention
1906,176,1,389.64,5,3,3,3,Loyal Customers
1907,47,0.111111111,478.13,5,2,3,3,Loyal Customers
1908,475,0.138888889,1341.13,3,3,5,4,Loyal Customers
1909,158,1,464.01,5,3,3,3,Loyal Customers
1910,84,0.222222222,705.27,5,3,4,4,Champions
1911,1347,1,338.84,1,3,2,3,At Risk
1912,505,1,487.87,3,3,3,3,Potential Loyalists
1914,722,0.097560976,1126.69,3,2,5,4,Loyal Customers
1915,504,0.060606061,652.36,3,1,4,3,Potential Loyalists
1916,594,0.181818182,860.97,3,3,5,4,Loyal Customers
1917,205,0.056603774,1090.07,5,1,5,3,Loyal Customers
1918,806,0.12,835.63,2,2,5,4,At Risk
1920,112,1,147.83,5,3,1,2,Potential Loyalists
1921,76,1,360.38,5,3,2,3,Loyal Customers
1922,1216,1,411.84,2,3,3,3,Customers Needing Attention
1923,1893,1,11.63,1,3,1,2,Hibernating
1924,1291,1,201.74,1,3,1,2,Hibernating
1925,600,1,134.6,3,3,1,2,Customers Needing Attention
1926,356,1,176.34,4,3,1,2,Potential Loyalists
1927,1309,0.117647059,135.55,1,2,1,2,Hibernating
1928,1774,0.333333333,349.6,1,3,2,3,At Risk
1929,1476,1,64.57,1,3,1,2,Hibernating
1930,318,1,321.45,4,3,2,3,Potential Loyalists
1931,1877,1,363.97,1,3,2,3,At Risk
1932,653,1,53.42,3,3,1,2,Customers Needing Attention
1933,393,1,374.66,4,3,2,3,Potential Loyalists
1934,1146,0.105263158,510.89,2,2,3,3,Customers Needing Attention
1935,776,1,405.62,3,3,3,3,Potential Loyalists
1936,331,0.111111111,314.16,4,2,2,2,Potential Loyalists
1937,142,1,391.92,5,3,3,3,Loyal Customers
1938,395,1,477.78,4,3,3,3,Potential Loyalists
1939,53,1,349.12,5,3,2,3,Loyal Customers
1940,1191,1,51.45,2,3,1,2,Customers Needing Attention
1941,567,0.285714286,553.95,3,3,4,4,Loyal Customers
1942,128,0.078431373,1357.62,5,1,5,3,Loyal Customers
1943,1422,1,458.27,1,3,3,3,At Risk
1944,1359,1,132.25,1,3,1,2,Hibernating
1945,643,1,283.81,3,3,2,3,Potential Loyalists
1946,1416,1,311.03,1,3,2,3,At Risk
1947,330,1,498.43,4,3,3,3,Potential Loyalists
1948,643,1,406.33,3,3,3,3,Potential Loyalists
1949,505,1,404.93,3,3,3,3,Potential Loyalists
1950,1183,1,414.92,2,3,3,3,Customers Needing Attention
1951,213,1,283.33,4,3,2,3,Potential Loyalists
1952,418,0.046511628,753.02,4,1,4,3,Potential Loyalists
1953,5,0.085106383,871.34,5,2,5,4,Champions
1954,1061,1,395.58,2,3,3,3,Customers Needing Attention
1955,600,1,116.19,3,3,1,2,Customers Needing Attention
1957,88,0.09375,673.6,5,2,4,3,Loyal Customers
1958,340,0.04,306.89,4,1,2,2,Potential Loyalists
1959,979,0.363636364,1290.39,2,3,5,4,At Risk
1960,515,0.048780488,948.03,3,1,5,3,Potential Loyalists
1962,444,0.066666667,302.27,4,1,2,2,Potential Loyalists
1963,184,0.090909091,910.64,5,2,5,4,Champions
1965,22,0.05,636.34,5,1,4,3,Loyal Customers
1966,236,0.071428571,394.25,4,1,3,2,Potential Loyalists
1967,1614,1,461.72,1,3,3,3,At Risk
1969,1051,1,133.46,2,3,1,2,Customers Needing Attention
1970,1562,1,217.71,1,3,1,2,Hibernating
1971,140,0.104166667,1539.11,5,2,5,4,Champions
1972,1319,0.5,511.79,1,3,3,3,At Risk
1973,1133,1,23.47,2,3,1,2,Customers Needing Attention
1975,681,0.111111111,872.11,3,2,5,4,Loyal Customers
1976,1826,1,376.68,1,3,2,3,At Risk
1977,1521,1,147.5,1,3,1,2,Hibernating
1978,1578,0.2,315.37,1,3,2,3,At Risk
1980,325,0.117647059,466.21,4,2,3,3,Potential Loyalists
1981,343,0.08,425.13,4,2,3,3,Potential Loyalists
1982,44,0.222222222,719.75,5,3,4,4,Champions
1983,112,0.075,756.1,5,1,4,3,Loyal Customers
1984,1162,1,149.17,2,3,1,2,Customers Needing Attention
1985,696,0.060606061,503.61,3,1,3,2,Customers Needing Attention
1986,220,0.083333333,552.53,4,2,4,3,Potential Loyalists
1988,1130,1,355.11,2,3,2,3,Customers Needing Attention
1989,384,1,311.11,4,3,2,3,Potential Loyalists
1990,505,0.125,925.83,3,2,5,4,Loyal Customers
1991,1125,1,96.96,2,3,1,2,Customers Needing Attention
1993,393,0.12,887.91,4,2,5,4,Loyal Customers
1994,699,0.074074074,600.42,3,1,4,3,Potential Loyalists
1996,119,0.078947368,922.44,5,1,5,3,Loyal Customers
1997,1595,0.222222222,747.02,1,3,4,4,Cant Lose Them
1998,115,1,159.98,5,3,1,2,Potential Loyalists
1999,863,0.222222222,493.85,2,3,3,3,Customers Needing Attention
2000,986,1,359.53,2,3,2,3,Customers Needing Attention
2001,550,0.333333333,555.3,3,3,4,4,Loyal Customers
2002,175,0.105263158,678.93,5,2,4,3,Loyal Customers
2003,86,0.040816327,317.49,5,1,2,2,Potential Loyalists
2005,552,1,350.73,3,3,2,3,Potential Loyalists
2006,762,1,147.64,3,3,1,2,Customers Needing Attention
2007,133,0.070175439,337.54,5,1,2,2,Potential Loyalists
2008,1745,1,340.1,1,3,2,3,At Risk
2009,1874,1,84.05,1,3,1,2,Hibernating
2011,14,1,138.8,5,3,1,2,Potential Loyalists
2013,868,1,121.26,2,3,1,2,Customers Needing Attention
2015,215,1,245.38,4,3,2,3,Potential Loyalists
2016,1040,0.1,959.25,2,2,5,4,At Risk
2017,1692,1,120.62,1,3,1,2,Hibernating
2018,1608,1,267.09,1,3,2,3,At Risk
2020,90,0.068965517,814.34,5,1,5,3,Loyal Customers
2021,65,0.090909091,289.43,5,2,2,2,Potential Loyalists
2022,551,0.052631579,659.79,3,1,4,3,Potential Loyalists
2023,1165,1,39.22,2,3,1,2,Customers Needing Attention
2025,322,0.090909091,955.74,4,2,5,4,Loyal Customers
2026,1528,1,234.38,1,3,2,3,At Risk
2028,626,0.166666667,451.36,3,3,3,3,Potential Loyalists
2029,1584,1,316.74,1,3,2,3,At Risk
2030,816,1,189.33,2,3,1,2,Customers Needing Attention
2031,2,2,672.5,5,5,4,5,Champions
2034,1233,0.125,734.5,1,2,4,3,At Risk
2035,390,0.040816327,390.52,4,1,3,2,Potential Loyalists
2036,729,0.176470588,636.13,3,3,4,4,Loyal Customers
2037,397,1,268.89,4,3,2,3,Potential Loyalists
2038,1313,0.157894737,496.97,1,3,3,3,At Risk
2039,162,0.1875,823.16,5,3,5,4,Champions
2040,74,0.057142857,594.3,5,1,4,3,Loyal Customers
2041,343,1,451.28,4,3,3,3,Potential Loyalists
2042,120,0.666666667,674.28,5,3,4,4,Champions
2044,637,1,309.58,3,3,2,3,Potential Loyalists
2045,350,0.081081081,904.56,4,2,5,4,Loyal Customers
2046,1163,1,264.25,2,3,2,3,Customers Needing Attention
2047,543,0.12,572.94,3,2,4,3,Potential Loyalists
2048,662,0.055555556,810.08,3,1,5,3,Potential Loyalists
2049,279,0.076923077,846.06,4,1,5,3,Potential Loyalists
2050,507,1,102.78,3,3,1,2,Customers Needing Attention
2052,380,0.055555556,272.62,4,1,2,2,Potential Loyalists
2053,1379,1,109.84,1,3,1,2,Hibernating
2054,107,0.054545455,641.11,5,1,4,3,Loyal Customers
2055,664,1,31.4,3,3,1,2,Customers Needing Attention
2056,65,0.2,339.67,5,3,2,3,Loyal Customers
2058,281,0.048780488,699.24,4,1,4,3,Potential Loyalists
2059,832,0.181818182,365.74,2,3,2,3,Customers Needing Attention
2060,812,1,419.54,2,3,3,3,Customers Needing Attention
2061,375,0.06,783.55,4,1,4,3,Potential Loyalists
2062,68,0.2,720.06,5,3,4,4,Champions
2063,62,0.055555556,624.73,5,1,4,3,Loyal Customers
2064,202,0.222222222,535.11,5,3,4,4,Champions
2065,917,0.1,465.94,2,2,3,3,Customers Needing Attention
2069,164,0.095238095,1427.39,5,2,5,4,Champions
2070,879,0.064516129,607.26,2,1,4,3,Customers Needing Attention
2071,1157,1,477.82,2,3,3,3,Customers Needing Attention
2072,1015,1,175.79,2,3,1,2,Customers Needing Attention
2073,100,1,79.34,5,3,1,2,Potential Loyalists
2074,406,0.058823529,615.2,4,1,4,3,Potential Loyalists
2075,772,0.125,118.16,3,2,1,2,Customers Needing Attention
2077,83,0.083333333,360.31,5,2,2,2,Potential Loyalists
2078,1887,1,215.29,1,3,1,2,Hibernating
2079,801,1,288.91,2,3,2,3,Customers Needing Attention
2080,493,0.043478261,488.47,3,1,3,2,Customers Needing Attention
2081,1771,1,93.65,1,3,1,2,Hibernating
2082,753,0.181818182,210.92,3,3,1,2,Customers Needing Attention
2083,495,0.096774194,690.72,3,2,4,3,Potential Loyalists
2084,710,1,86.93,3,3,1,2,Customers Needing Attention
2086,192,0.089285714,1272.37,5,2,5,4,Champions
2087,481,1,182.41,3,3,1,2,Customers Needing Attention
2088,909,1,65.64,2,3,1,2,Customers Needing Attention
